occurrence_id,context_id,selected_word,source_file,sentence_index,match_index_in_sentence,target_text,target_start,target_end,previous_sentence,sentence_text,next_sentence,context,context_word_count,cluster_id,weak_label,weak_label_reason,model_text,split,predicted_label,prediction_probability
636,A04494:415,trade,A04494.txt,415,1,trade,436,441,exchange and fit according to carry a good proportion will yield a valuable return to the full satisfaction a reasonable desire this ought speedy to be consider of may aim at but if it please God to prosper the discovery and that we meet with any place of habitation again by the river side which may be a convenient seat of residence to maintain a settle trade in there can be no opposition to gainsay it must be the great,and gainful trade consider the short return that ever fall into our little island which commend to your worthy consideration I will conclude my discourse of trade with the courteous farewell that past betwixt our black merchant Buckor Sano and we they be earnest we will give a name unto the place we trade in that may remain as a memorial of of our be there I call it by the name of saint john mart which they repeat the,place call st.,exchange and fit according to carry a good proportion will yield a valuable return to the full satisfaction a reasonable desire this ought speedy to be consider of may aim at but if it please God to prosper the discovery and that we meet with any place of habitation again by the river side which may be a convenient seat of residence to maintain a settle trade in there can be no opposition to gainsay it must be the great and gainful trade consider the short return that ever fall into our little island which commend to your worthy consideration I will conclude my discourse of trade with the courteous farewell that past betwixt our black merchant Buckor Sano and we they be earnest we will give a name unto the place we trade in that may remain as a memorial of of our be there I call it by the name of saint john mart which they repeat the place call st.,163,3,commercial_exchange,"exchange, merchant",and fit according to carry a good proportion will yield a valuable return to the full satisfaction a reasonable desire this ought speedy to be consider of may aim at but if it please god to prosper the discovery and that we meet with any place of habitation again by the river side which may be a convenient seat of residence to maintain a settle in there can be no opposition to gainsay it must be the great and gainful consider the short return that ever fall into our little island which commend to your worthy consideration i will conclude my discourse of with the courteous farewell that past betwixt our black buckor sano and we they be earnest we will give a name unto the place we in that may remain as a memorial of of our be there i call it by the name of saint john mart which they repeat the place call st.,train,commercial_exchange,0.6126315908963742
2925,A10821:4953,trade,A10821.txt,4953,1,trade,252,257,"to which if we adde the industry of the inhabitants, and the fruit∣ ullnesse of the Countrey bearing many commodities naturally, it s not to be reckned as the least or the worst part of trading in India.","From this place and coast then is found a great trade, to be dri∣ven into Bengala, Pegu, Siam, Mallaca and to India, and the prin∣cipall commodities that this City is noted to be famous for, is those Commoditi of the cost of Cormandel.","excellent fine cotton linen, made here in great aboundance, and of all colours, and interwoven with divers sorts of loome workes and flowers, very fine and cunningly wrought, and therefore much worne in India, and better esteemed there then silke, as indeed be∣ing both found finer and richer, and used by the greatest women in those parts for their clothing, wherein is found interlaced of∣tentimes threds of silver and gold, and divers other rare fabriques of cotton, &c.","to which if we adde the industry of the inhabitants, and the fruit∣ ullnesse of the Countrey bearing many commodities naturally, it s not to be reckned as the least or the worst part of trading in India. From this place and coast then is found a great trade, to be dri∣ven into Bengala, Pegu, Siam, Mallaca and to India, and the prin∣cipall commodities that this City is noted to be famous for, is those Commoditi of the cost of Cormandel. excellent fine cotton linen, made here in great aboundance, and of all colours, and interwoven with divers sorts of loome workes and flowers, very fine and cunningly wrought, and therefore much worne in India, and better esteemed there then silke, as indeed be∣ing both found finer and richer, and used by the greatest women in those parts for their clothing, wherein is found interlaced of∣tentimes threds of silver and gold, and divers other rare fabriques of cotton, &c.",159,2,commercial_exchange,"commodities, india","to which if we adde the industry of the inhabitants, and the fruit∣ ullnesse of the countrey bearing many naturally, it s not to be reckned as the least or the worst part of trading in . from this place and coast then is found a great , to be dri∣ven into bengala, pegu, siam, mallaca and to , and the prin∣cipall that this city is noted to be famous for, is those commoditi of the cost of cormandel. excellent fine cotton linen, made here in great aboundance, and of all colours, and interwoven with divers sorts of loome workes and flowers, very fine and cunningly wrought, and therefore much worne in , and better esteemed there then silke, as indeed be∣ing both found finer and richer, and used by the greatest women in those parts for their clothing, wherein is found interlaced of∣tentimes threds of silver and gold, and divers other rare fabriques of cotton, &c.",train,commercial_exchange,0.6955100868640371
5809,A68617:19022,trade,A68617.txt,19022,1,trade,701,706,it ruin destruction or what you listen and so I come unto the conclusion or last part and here I must confess myself aground for this matter be much too high for my handle beside my excuse be fair have already do my task to clear the east India trade from imputation the which for want of learning although I have perform without variety of word or eloquence yet it be do with all integrity of truth in every particular,as I shall be ready to make proof upon all occasion which may be offer and yet before I make a end although I can satisfy every man desire in such measure as be necessary yet I think it not amiss to perform the same so far as I be able by common practice and my observation in the trade of merchandise which be my profession and first therefore all man do know that the riches or sufficiency of every,kingdom state or commonwealth consist in the possession of those thing which be needful for a civil life this sufficiency be of two sort the one be natural and proceed of the territory itself the other be artificial and depend on the industry of the inhabitant the riches of a kingdom be of two sort the realm of England praise be God be happy possess of they both as first have great plenty of natural riches both in the sea,it ruin destruction or what you listen and so I come unto the conclusion or last part and here I must confess myself aground for this matter be much too high for my handle beside my excuse be fair have already do my task to clear the east India trade from imputation the which for want of learning although I have perform without variety of word or eloquence yet it be do with all integrity of truth in every particular as I shall be ready to make proof upon all occasion which may be offer and yet before I make a end although I can satisfy every man desire in such measure as be necessary yet I think it not amiss to perform the same so far as I be able by common practice and my observation in the trade of merchandise which be my profession and first therefore all man do know that the riches or sufficiency of every kingdom state or commonwealth consist in the possession of those thing which be needful for a civil life this sufficiency be of two sort the one be natural and proceed of the territory itself the other be artificial and depend on the industry of the inhabitant the riches of a kingdom be of two sort the realm of England praise be God be happy possess of they both as first have great plenty of natural riches both in the sea,240,0,commercial_exchange,"india, merchandise",it ruin destruction or what you listen and so i come unto the conclusion or last part and here i must confess myself aground for this matter be much too high for my handle beside my excuse be fair have already do my task to clear the east from imputation the which for want of learning although i have perform without variety of word or eloquence yet it be do with all integrity of truth in every particular as i shall be ready to make proof upon all occasion which may be offer and yet before i make a end although i can satisfy every man desire in such measure as be necessary yet i think it not amiss to perform the same so far as i be able by common practice and my observation in the of which be my and first therefore all man do know that the riches or sufficiency of every kingdom state or commonwealth consist in the possession of those thing which be needful for a civil life this sufficiency be of two sort the one be natural and proceed of the territory itself the other be artificial and depend on the industry of the inhabitant the riches of a kingdom be of two sort the realm of england praise be god be happy possess of they both as first have great plenty of natural riches both in the sea,train,commercial_exchange,0.5737323393731673
5299,A68617:12994,trade,A68617.txt,12994,1,trade,524,529,twenty come into the road of Patane Patane where we find the Bantam a ship of enkhusen of who we learn the manner of the country on the six and twenty we go on shore in great state take with we a present of about six hundred rial of eight to accompany the king letter we be well receive according to the manner of the country the letter be lay in a basin of gold the king letter queen of,Patane and carry upon a elephant with minstrel many lance and little flag the queen court be sumptuous prepare the letter read and free trade grant we pay such duty as the hollander do we depart from the court without sight of the queen and be bring to Dato Laxmanna the Sabander and officer appoint for stranger where a banquet of fruit be set before we and thence to the orancaya Sirnona and ^here also do eat something the next,day the queen send we meat and fruit aboard the three of july depart hence a dutch pinnace call the greyhound for japon july 3 w.,twenty come into the road of Patane Patane where we find the Bantam a ship of enkhusen of who we learn the manner of the country on the six and twenty we go on shore in great state take with we a present of about six hundred rial of eight to accompany the king letter we be well receive according to the manner of the country the letter be lay in a basin of gold the king letter queen of Patane and carry upon a elephant with minstrel many lance and little flag the queen court be sumptuous prepare the letter read and free trade grant we pay such duty as the hollander do we depart from the court without sight of the queen and be bring to Dato Laxmanna the Sabander and officer appoint for stranger where a banquet of fruit be set before we and thence to the orancaya Sirnona and ^here also do eat something the next day the queen send we meat and fruit aboard the three of july depart hence a dutch pinnace call the greyhound for japon july 3 w.,186,3,commercial_exchange,ship,twenty come into the road of patane patane where we find the bantam a of enkhusen of who we learn the manner of the country on the six and twenty we go on shore in great state take with we a present of about six hundred rial of eight to accompany the king letter we be well receive according to the manner of the country the letter be lay in a basin of gold the king letter queen of patane and carry upon a elephant with minstrel many lance and little flag the queen court be sumptuous prepare the letter read and free grant we pay such duty as the hollander do we depart from the court without sight of the queen and be bring to dato laxmanna the sabander and officer appoint for stranger where a banquet of fruit be set before we and thence to the orancaya sirnona and ^here also do eat something the next day the queen send we meat and fruit aboard the three of july depart hence a dutch pinnace call the greyhound for japon july 3 w.,test,commercial_exchange,0.6100248955661416
5201,A68617:11942,trade,A68617.txt,11942,1,trade,522,527,go aboard all ship that come thither the lord of the sea there and to see lighter send aboard to discharge the ship and to search that they steal no custom for which office he have diverse duty which be his only maintenance the fourteen in the morning early he return with three or four turk more in his company whereof two of they speak italian they bring i a small present from the aga which commendation and offer of,any thing the country can afford i with hearty welcome to his port say we shall have as good and free trade as we have in Stambola Aleppo or any part of the turk dominion Stambola be Constantinople the extreme dissimulation of the turk with many other compliment there come with they four or five lighter in which we put any thing that come first to hand to lighten the ship master Femell go aland in one of they before,I be aware thereof carry all he have in the ship with he we send all our money elephant tooth and all our shot aboard the darling we lay out our anchor to pass and in the evening prove if we can heave she off but can not make she stir which be no small grief to i the fifteen we do what we can to lighten our ship send some good aland and some aboard the darling I have,go aboard all ship that come thither the lord of the sea there and to see lighter send aboard to discharge the ship and to search that they steal no custom for which office he have diverse duty which be his only maintenance the fourteen in the morning early he return with three or four turk more in his company whereof two of they speak italian they bring i a small present from the aga which commendation and offer of any thing the country can afford i with hearty welcome to his port say we shall have as good and free trade as we have in Stambola Aleppo or any part of the turk dominion Stambola be Constantinople the extreme dissimulation of the turk with many other compliment there come with they four or five lighter in which we put any thing that come first to hand to lighten the ship master Femell go aland in one of they before I be aware thereof carry all he have in the ship with he we send all our money elephant tooth and all our shot aboard the darling we lay out our anchor to pass and in the evening prove if we can heave she off but can not make she stir which be no small grief to i the fifteen we do what we can to lighten our ship send some good aland and some aboard the darling I have,240,3,commercial_exchange,"company, money, port, ship",go aboard all that come thither the lord of the sea there and to see lighter send aboard to discharge the and to search that they steal no custom for which office he have diverse duty which be his only maintenance the fourteen in the morning early he return with three or four turk more in his whereof two of they speak italian they bring i a small present from the aga which commendation and offer of any thing the country can afford i with hearty welcome to his say we shall have as good and free as we have in stambola aleppo or any part of the turk dominion stambola be constantinople the extreme dissimulation of the turk with many other compliment there come with they four or five lighter in which we put any thing that come first to hand to lighten the master femell go aland in one of they before i be aware thereof carry all he have in the with he we send all our elephant tooth and all our shot aboard the darling we lay out our anchor to pass and in the evening prove if we can heave she off but can not make she stir which be no small grief to i the fifteen we do what we can to lighten our send some good aland and some aboard the darling i have,test,commercial_exchange,0.6603215276855487
4937,A68617:1190,trade,A68617.txt,1190,1,trade,84,89,cap.,23 as covetous rich man be ever needy and greedy so India have ever swallow in trade the world treasure and yet be the treasury of the World we have now undertake a hard task where we tell not but spell a voyage and from reasonable conjecture ground on other experiment gather what be most likely in this of salomons d.,dee have write 23.,cap. 23 as covetous rich man be ever needy and greedy so India have ever swallow in trade the world treasure and yet be the treasury of the World we have now undertake a hard task where we tell not but spell a voyage and from reasonable conjecture ground on other experiment gather what be most likely in this of salomons d. dee have write 23.,66,3,commercial_exchange,india,cap. 23 as covetous rich man be ever needy and greedy so have ever swallow in the world treasure and yet be the treasury of the world we have now undertake a hard task where we tell not but spell a voyage and from reasonable conjecture ground on other experiment gather what be most likely in this of salomons d. dee have write 23.,train,commercial_exchange,0.5381424516532534
3945,A12777:575,trade,A12777.txt,575,1,trade,108,113,"For of his wicked pelpe his God he made, And vnto hell him selfe for money sold;","Accursed vsury was all his trade, And right and wrong ylike in equall ballaunce waide.","His life was nigh vnto deaths dore yplaste, And thred-bare cote, and cobled shoes hee ware, Ne scarse good morsell all his life did taste, But both from backe and belly still did spare, To fill his bags, and richesse to compare;","For of his wicked pelpe his God he made, And vnto hell him selfe for money sold; Accursed vsury was all his trade, And right and wrong ylike in equall ballaunce waide. His life was nigh vnto deaths dore yplaste, And thred-bare cote, and cobled shoes hee ware, Ne scarse good morsell all his life did taste, But both from backe and belly still did spare, To fill his bags, and richesse to compare;",74,2,commercial_exchange,money,"for of his wicked pelpe his god he made, and vnto hell him selfe for sold; accursed vsury was all his , and right and wrong ylike in equall ballaunce waide. his life was nigh vnto deaths dore yplaste, and thred-bare cote, and cobled shoes hee ware, ne scarse good morsell all his life did taste, but both from backe and belly still did spare, to fill his bags, and richesse to compare;",train,commercial_exchange,0.5874219482559442
1189,A06786:5130,trade,A06786.txt,5130,1,trade,372,377,"Others would haue all things at large in the course of trafficke, and that there should be no Societies or Corporations of Merchants for any places of trade;","but that by way of partenership, Merchants might associate themselues to make or enterprise some voyages, or in sending of commodities in copartnership, without regard had that innouations are dangerous, where the trade hath beene carried alwayes by Companies or Societies, whereof some are of great antiquitie.","This is more considerable in the gouernements of Monarchies (and especially in Islands) than in State or popular gouernements, where the ouerballancing of forraine commodities is not respected;","Others would haue all things at large in the course of trafficke, and that there should be no Societies or Corporations of Merchants for any places of trade; but that by way of partenership, Merchants might associate themselues to make or enterprise some voyages, or in sending of commodities in copartnership, without regard had that innouations are dangerous, where the trade hath beene carried alwayes by Companies or Societies, whereof some are of great antiquitie. This is more considerable in the gouernements of Monarchies (and especially in Islands) than in State or popular gouernements, where the ouerballancing of forraine commodities is not respected;",103,2,commercial_exchange,"commodities, merchants","others would haue all things at large in the course of trafficke, and that there should be no societies or corporations of for any places of ; but that by way of partenership, might associate themselues to make or enterprise some voyages, or in sending of in copartnership, without regard had that innouations are dangerous, where the hath beene carried alwayes by companies or societies, whereof some are of great antiquitie. this is more considerable in the gouernements of monarchies (and especially in islands) than in state or popular gouernements, where the ouerballancing of forraine is not respected;",test,occupation_or_craft,0.5429785127431063
79,A01095:12918,trade,A01095.txt,12918,1,trade,170,175,The Alman The cause of the war betwixt the Thryestines and those of Cap-histria.,"marchants were woont to come directly to Cap-Histria and other townes of the Prouince to trade, not comming neere to Thryeste by fiue miles.",The Thryestines perceiuing that them selues had no profit at all by this commerce were greatly vexed.,"The Alman The cause of the war betwixt the Thryestines and those of Cap-histria. marchants were woont to come directly to Cap-Histria and other townes of the Prouince to trade, not comming neere to Thryeste by fiue miles. The Thryestines perceiuing that them selues had no profit at all by this commerce were greatly vexed.",55,3,commercial_exchange,commerce,"the alman the cause of the war betwixt the thryestines and those of cap-histria. marchants were woont to come directly to cap-histria and other townes of the prouince to , not comming neere to thryeste by fiue miles. the thryestines perceiuing that them selues had no profit at all by this were greatly vexed.",train,commercial_exchange,0.6195272580153985
3249,A10821:9806,trade,A10821.txt,9806,1,Trade,107,112,"Of Parma, and the Trade thereof.","P ARMA, the chiefe Citie of this Principality, af∣foording Parma, and the Trade thereof.","the commodities common with the rest of Italie, doth over and above affoord that excel∣lent Cheese knowne through Europe by the name of Parmesane, it is not noted for any eminencie in trade, the greatest fame that of late it obtai∣ned was by being subject to that Alexander Farnese who was Duke thereof, and made such a noise in the Netherlands, during his regencie there, to his Masters great expence, but to little purpose, for trade observe that their accounts are kept in Livers Sold and De∣niers, Accounts in Parma.","Of Parma, and the Trade thereof. P ARMA, the chiefe Citie of this Principality, af∣foording Parma, and the Trade thereof. the commodities common with the rest of Italie, doth over and above affoord that excel∣lent Cheese knowne through Europe by the name of Parmesane, it is not noted for any eminencie in trade, the greatest fame that of late it obtai∣ned was by being subject to that Alexander Farnese who was Duke thereof, and made such a noise in the Netherlands, during his regencie there, to his Masters great expence, but to little purpose, for trade observe that their accounts are kept in Livers Sold and De∣niers, Accounts in Parma.",110,1,commercial_exchange,commodities,"of parma, and the thereof. p arma, the chiefe citie of this principality, af∣foording parma, and the thereof. the common with the rest of italie, doth over and above affoord that excel∣lent cheese knowne through europe by the name of parmesane, it is not noted for any eminencie in , the greatest fame that of late it obtai∣ned was by being subject to that alexander farnese who was duke thereof, and made such a noise in the netherlands, during his regencie there, to his masters great expence, but to little purpose, for observe that their accounts are kept in livers sold and de∣niers, accounts in parma.",train,commercial_exchange,0.6393585284578247
2739,A10821:3185,trade,A10821.txt,3185,2,trade,102,107,Of SMYRNA and the trade thereof.,"T HE principall trade of this Citie was within these Smyrna, and the trade there∣of.","few yeares transported hither from the Iland Scio, where the consulls abovesaid had their residents, and from thence are intitled Consulls of Scio and Smyrna, but by reason that scale both for sales and investments had then a dependencie upon this, it was found more proper and lesse chargeable to remove their aboad and ware∣houses hither, and by that meanes this became the principall Port, the goodnesse of the harbour much furthering the same, being both under the command of the Grand Signior, and within these later yeares much inriched by the trade of English, French, and Venetians.","Of SMYRNA and the trade thereof. T HE principall trade of this Citie was within these Smyrna, and the trade there∣of. few yeares transported hither from the Iland Scio, where the consulls abovesaid had their residents, and from thence are intitled Consulls of Scio and Smyrna, but by reason that scale both for sales and investments had then a dependencie upon this, it was found more proper and lesse chargeable to remove their aboad and ware∣houses hither, and by that meanes this became the principall Port, the goodnesse of the harbour much furthering the same, being both under the command of the Grand Signior, and within these later yeares much inriched by the trade of English, French, and Venetians.",119,2,commercial_exchange,port,"of smyrna and the thereof. t he principall of this citie was within these smyrna, and the there∣of. few yeares transported hither from the iland scio, where the consulls abovesaid had their residents, and from thence are intitled consulls of scio and smyrna, but by reason that scale both for sales and investments had then a dependencie upon this, it was found more proper and lesse chargeable to remove their aboad and ware∣houses hither, and by that meanes this became the principall , the goodnesse of the harbour much furthering the same, being both under the command of the grand signior, and within these later yeares much inriched by the of english, french, and venetians.",test,commercial_exchange,0.6095062842429124
